CODIGO_CLIENTE,IDADE,FAIXA_ETARIA,RENDA_TOTAL,CATEGORIA_RENDA,SCORE,QT_IMOVEIS,QT_CARROS,ULTIMO_SALARIO,TRABALHANDO_ATUALMENTE,capacidade_credito
8660,48,46 a 55,11500.0,Média-Alta,34,1,1,11500.0,0.0,3790.0
8661,51,46 a 55,3100.0,Média-Baixa,39,0,2,3100.0,0.0,1320.0
8662,53,46 a 55,1800.0,Baixa,12,0,0,1800.0,0.0,660.0
8663,55,46 a 55,4800.0,Média-Baixa,18,0,1,4800.0,0.0,1620.0
8664,57,Maior que 55,2200.0,Baixa,23,1,2,2200.0,0.0,890.0
8665,62,Maior que 55,3900.0,Média-Baixa,28,0,0,3900.0,0.0,1450.0
8666,65,Maior que 55,11500.0,Média-Alta,34,1,1,11500.0,0.0,3790.0
8667,19,Até 20,3100.0,Média-Baixa,39,0,2,3100.0,0.0,1320.0
8668,23,21 a 30,9800.0,Média,45,1,0,6800.0,0.0,3390.0
8669,25,21 a 30,24400.0,Alta,50,2,1,22000.0,0.0,7820.0
8670,27,21 a 30,4500.0,Média-Baixa,56,0,2,4500.0,0.0,1910.0
8671,28,21 a 30,9800.0,Média,61,0,0,9800.0,0.0,3550.0
8672,30,21 a 30,15000.0,Média-Alta,67,2,1,15000.0,0.0,5170.0
8673,32,31 a 45,6100.0,Média,72,0,2,6100.0,0.0,2550.0
8674,35,31 a 45,9000.0,Média,78,1,0,9000.0,0.0,3480.0
8675,42,31 a 45,17500.0,Média-Alta,83,3,1,17500.0,0.0,6080.0
8676,45,31 a 45,17000.0,Média-Alta,89,1,2,13000.0,0.0,5990.0
8677,48,46 a 55,8500.0,Média,94,1,0,5300.0,0.0,3490.0
8678,51,46 a 55,18300.0,Média-Alta,98,3,1,18300.0,0.0,6470.0
8679,53,46 a 55,1800.0,Baixa,12,0,0,1800.0,0.0,660.0
8680,55,46 a 55,4800.0,Média-Baixa,18,0,1,4800.0,0.0,1620.0
8681,57,Maior que 55,2200.0,Baixa,23,1,2,2200.0,0.0,890.0
8682,62,Maior que 55,3900.0,Média-Baixa,28,0,0,3900.0,0.0,1450.0
8683,65,Maior que 55,11500.0,Média-Alta,34,1,1,11500.0,0.0,3790.0
8684,19,Até 20,3100.0,Média-Baixa,39,0,2,3100.0,0.0,1320.0
8685,23,21 a 30,1800.0,Baixa,12,0,0,1800.0,0.0,660.0
8686,25,21 a 30,4800.0,Média-Baixa,18,0,1,4800.0,0.0,1620.0
8687,27,21 a 30,2200.0,Baixa,23,1,2,2200.0,0.0,890.0
8688,28,21 a 30,3900.0,Média-Baixa,28,0,0,3900.0,0.0,1450.0
8689,30,21 a 30,11500.0,Média-Alta,34,1,1,11500.0,0.0,3790.0
8690,32,31 a 45,3100.0,Média-Baixa,39,0,2,3100.0,0.0,1320.0
8691,35,31 a 45,9800.0,Média,45,1,0,6800.0,0.0,3390.0
8692,42,31 a 45,24400.0,Alta,50,2,1,22000.0,0.0,7820.0
8693,45,31 a 45,4500.0,Média-Baixa,56,0,2,4500.0,0.0,1910.0
8694,48,46 a 55,9800.0,Média,61,0,0,9800.0,0.0,3550.0
8695,51,46 a 55,15000.0,Média-Alta,67,2,1,15000.0,0.0,5170.0
8696,53,46 a 55,6100.0,Média,72,0,2,6100.0,0.0,2550.0
8697,55,46 a 55,9000.0,Média,78,1,0,9000.0,0.0,3480.0
8698,57,Maior que 55,17500.0,Média-Alta,83,3,1,17500.0,0.0,6080.0
8699,62,Maior que 55,17000.0,Média-Alta,89,1,2,13000.0,0.0,5990.0
8700,65,Maior que 55,8500.0,Média,94,1,0,5300.0,0.0,3490.0
8701,19,Até 20,18300.0,Média-Alta,98,3,1,18300.0,0.0,6470.0
8702,23,21 a 30,1800.0,Baixa,12,0,0,1800.0,0.0,660.0
8703,25,21 a 30,4800.0,Média-Baixa,18,0,1,4800.0,0.0,1620.0
8704,27,21 a 30,2200.0,Baixa,23,1,2,2200.0,0.0,890.0
8705,28,21 a 30,3900.0,Média-Baixa,28,0,0,3900.0,0.0,1450.0
8706,30,21 a 30,11500.0,Média-Alta,34,1,1,11500.0,0.0,3790.0
8707,32,31 a 45,3100.0,Média-Baixa,39,0,2,3100.0,0.0,1320.0
8708,35,31 a 45,1800.0,Baixa,12,0,0,1800.0,0.0,660.0
8709,42,31 a 45,4800.0,Média-Baixa,18,0,1,4800.0,0.0,1620.0
8710,45,31 a 45,2200.0,Baixa,23,1,2,2200.0,0.0,890.0
8711,48,46 a 55,3900.0,Média-Baixa,28,0,0,3900.0,0.0,1450.0
8712,51,46 a 55,11500.0,Média-Alta,34,1,1,11500.0,0.0,3790.0
8713,42,31 a 45,3100.0,Média-Baixa,39,0,2,3100.0,0.0,1320.0
8714,45,31 a 45,9800.0,Média,45,1,0,6800.0,0.0,3390.0
8715,48,46 a 55,24400.0,Alta,50,2,1,22000.0,0.0,7820.0
8716,51,46 a 55,4500.0,Média-Baixa,56,0,2,4500.0,0.0,1910.0
8717,48,46 a 55,9800.0,Média,61,0,0,9800.0,0.0,3550.0
8718,51,46 a 55,15000.0,Média-Alta,67,2,1,15000.0,0.0,5170.0
8719,48,46 a 55,6100.0,Média,72,0,2,6100.0,0.0,2550.0
8720,51,46 a 55,9000.0,Média,78,1,0,9000.0,0.0,3480.0
8721,48,46 a 55,17500.0,Média-Alta,83,3,1,17500.0,0.0,6080.0
8722,51,46 a 55,17000.0,Média-Alta,89,1,2,13000.0,0.0,5990.0
8723,48,46 a 55,8500.0,Média,94,1,0,5300.0,0.0,3490.0
8724,51,46 a 55,18300.0,Média-Alta,98,3,1,18300.0,0.0,6470.0
8725,48,46 a 55,1800.0,Baixa,12,0,0,1800.0,0.0,660.0
8726,51,46 a 55,4800.0,Média-Baixa,18,0,1,4800.0,0.0,1620.0
8727,48,46 a 55,2200.0,Baixa,23,1,2,2200.0,0.0,890.0
8728,51,46 a 55,3900.0,Média-Baixa,28,0,0,3900.0,0.0,1450.0
8729,48,46 a 55,11500.0,Média-Alta,34,1,1,11500.0,0.0,3790.0
8730,51,46 a 55,3100.0,Média-Baixa,39,0,2,3100.0,0.0,1320.0
8731,19,Até 20,1800.0,Baixa,12,0,0,1800.0,0.0,660.0
8732,23,21 a 30,4800.0,Média-Baixa,18,0,1,4800.0,0.0,1620.0
8733,25,21 a 30,2200.0,Baixa,23,1,2,2200.0,0.0,890.0
8734,27,21 a 30,3900.0,Média-Baixa,28,0,0,3900.0,0.0,1450.0
8735,28,21 a 30,11500.0,Média-Alta,34,1,1,11500.0,0.0,3790.0
8736,30,21 a 30,3100.0,Média-Baixa,39,0,2,3100.0,0.0,1320.0
8737,32,31 a 45,9800.0,Média,45,1,0,6800.0,0.0,3390.0
8738,35,31 a 45,24400.0,Alta,50,2,1,22000.0,0.0,7820.0
8739,42,31 a 45,4500.0,Média-Baixa,56,0,2,4500.0,0.0,1910.0
8740,45,31 a 45,9800.0,Média,61,0,0,9800.0,0.0,3550.0
8741,48,46 a 55,15000.0,Média-Alta,67,2,1,15000.0,0.0,5170.0
8742,51,46 a 55,6100.0,Média,72,0,2,6100.0,0.0,2550.0
8743,53,46 a 55,9000.0,Média,78,1,0,9000.0,0.0,3480.0
8744,55,46 a 55,17500.0,Média-Alta,83,3,1,17500.0,0.0,6080.0
8745,57,Maior que 55,17000.0,Média-Alta,89,1,2,13000.0,0.0,5990.0
8746,62,Maior que 55,8500.0,Média,94,1,0,5300.0,0.0,3490.0
8747,65,Maior que 55,18300.0,Média-Alta,98,3,1,18300.0,0.0,6470.0
8748,19,Até 20,1800.0,Baixa,12,0,0,1800.0,0.0,660.0
8749,23,21 a 30,4800.0,Média-Baixa,18,0,1,4800.0,0.0,1620.0
8750,25,21 a 30,2200.0,Baixa,23,1,2,2200.0,0.0,890.0
8751,27,21 a 30,3900.0,Média-Baixa,28,0,0,3900.0,0.0,1450.0
8752,28,21 a 30,11500.0,Média-Alta,34,1,1,11500.0,0.0,3790.0
8753,30,21 a 30,3100.0,Média-Baixa,39,0,2,3100.0,0.0,1320.0
8754,32,31 a 45,9800.0,Média,45,1,0,6800.0,0.0,3390.0
8755,35,31 a 45,24400.0,Alta,50,2,1,22000.0,0.0,7820.0
8756,42,31 a 45,4500.0,Média-Baixa,56,0,2,4500.0,0.0,1910.0
8757,45,31 a 45,9800.0,Média,61,0,0,9800.0,0.0,3550.0
8758,48,46 a 55,15000.0,Média-Alta,67,2,1,15000.0,0.0,5170.0
8759,51,46 a 55,6100.0,Média,72,0,2,6100.0,0.0,2550.0
8760,53,46 a 55,9000.0,Média,78,1,0,9000.0,0.0,3480.0
8761,55,46 a 55,17500.0,Média-Alta,83,3,1,17500.0,0.0,6080.0
8762,57,Maior que 55,17000.0,Média-Alta,89,1,2,13000.0,0.0,5990.0
8763,62,Maior que 55,8500.0,Média,94,1,0,5300.0,0.0,3490.0
8764,65,Maior que 55,18300.0,Média-Alta,98,3,1,18300.0,0.0,6470.0
8765,19,Até 20,1800.0,Baixa,12,0,0,1800.0,0.0,660.0
8766,23,21 a 30,4800.0,Média-Baixa,18,0,1,4800.0,0.0,1620.0
8767,25,21 a 30,2200.0,Baixa,23,1,2,2200.0,0.0,890.0
8768,27,21 a 30,3900.0,Média-Baixa,28,0,0,3900.0,0.0,1450.0
8769,28,21 a 30,11500.0,Média-Alta,34,1,1,11500.0,0.0,3790.0
8770,30,21 a 30,3100.0,Média-Baixa,39,0,2,3100.0,0.0,1320.0
8771,32,31 a 45,9800.0,Média,45,1,0,6800.0,0.0,3390.0
8772,35,31 a 45,24400.0,Alta,50,2,1,22000.0,0.0,7820.0
8773,42,31 a 45,4500.0,Média-Baixa,56,0,2,4500.0,0.0,1910.0
8774,45,31 a 45,9800.0,Média,61,0,0,9800.0,0.0,3550.0
8775,48,46 a 55,15000.0,Média-Alta,67,2,1,15000.0,0.0,5170.0
8776,51,46 a 55,6100.0,Média,72,0,2,6100.0,0.0,2550.0
8777,53,46 a 55,9000.0,Média,78,1,0,9000.0,0.0,3480.0
8778,55,46 a 55,17500.0,Média-Alta,83,3,1,17500.0,0.0,6080.0
8779,57,Maior que 55,17000.0,Média-Alta,89,1,2,13000.0,0.0,5990.0
8780,62,Maior que 55,8500.0,Média,94,1,0,5300.0,0.0,3490.0
8781,65,Maior que 55,18300.0,Média-Alta,98,3,1,18300.0,0.0,6470.0
8782,19,Até 20,1800.0,Baixa,12,0,0,1800.0,0.0,660.0
8783,23,21 a 30,4800.0,Média-Baixa,18,0,1,4800.0,0.0,1620.0
8784,25,21 a 30,2200.0,Baixa,23,1,2,2200.0,0.0,890.0
8785,27,21 a 30,3900.0,Média-Baixa,28,0,0,3900.0,0.0,1450.0
8786,28,21 a 30,11500.0,Média-Alta,34,1,1,11500.0,0.0,3790.0
8787,30,21 a 30,3100.0,Média-Baixa,39,0,2,3100.0,0.0,1320.0
8788,32,31 a 45,9800.0,Média,45,1,0,6800.0,0.0,3390.0
8789,35,31 a 45,24400.0,Alta,50,2,1,22000.0,0.0,7820.0
8790,42,31 a 45,4500.0,Média-Baixa,56,0,2,4500.0,0.0,1910.0
8791,45,31 a 45,9800.0,Média,61,0,0,9800.0,0.0,3550.0
8792,48,46 a 55,15000.0,Média-Alta,67,2,1,15000.0,0.0,5170.0
8793,51,46 a 55,6100.0,Média,72,0,2,6100.0,0.0,2550.0
8794,53,46 a 55,9000.0,Média,78,1,0,9000.0,0.0,3480.0
8795,55,46 a 55,17500.0,Média-Alta,83,3,1,17500.0,0.0,6080.0
8796,57,Maior que 55,17000.0,Média-Alta,89,1,2,13000.0,0.0,5990.0
8797,62,Maior que 55,8500.0,Média,94,1,0,5300.0,0.0,3490.0
8798,65,Maior que 55,18300.0,Média-Alta,98,3,1,18300.0,0.0,6470.0
8799,19,Até 20,1800.0,Baixa,12,0,0,1800.0,0.0,660.0
8800,23,21 a 30,4800.0,Média-Baixa,18,0,1,4800.0,0.0,1620.0
8801,25,21 a 30,2200.0,Baixa,23,1,2,2200.0,0.0,890.0
8802,27,21 a 30,3900.0,Média-Baixa,28,0,0,3900.0,0.0,1450.0
8803,28,21 a 30,11500.0,Média-Alta,34,1,1,11500.0,0.0,3790.0
8804,30,21 a 30,3100.0,Média-Baixa,39,0,2,3100.0,0.0,1320.0
8805,32,31 a 45,9800.0,Média,45,1,0,6800.0,0.0,3390.0
8806,35,31 a 45,24400.0,Alta,50,2,1,22000.0,0.0,7820.0
8807,42,31 a 45,4500.0,Média-Baixa,56,0,2,4500.0,0.0,1910.0
8808,45,31 a 45,9800.0,Média,61,0,0,9800.0,0.0,3550.0
8809,48,46 a 55,15000.0,Média-Alta,67,2,1,15000.0,0.0,5170.0
8810,51,46 a 55,6100.0,Média,72,0,2,6100.0,0.0,2550.0
8811,53,46 a 55,9000.0,Média,78,1,0,9000.0,0.0,3480.0
8812,55,46 a 55,17500.0,Média-Alta,83,3,1,17500.0,0.0,6080.0
8813,57,Maior que 55,17000.0,Média-Alta,89,1,2,13000.0,0.0,5990.0
8814,62,Maior que 55,8500.0,Média,94,1,0,5300.0,0.0,3490.0
8815,65,Maior que 55,18300.0,Média-Alta,98,3,1,18300.0,0.0,6470.0
8816,19,Até 20,1800.0,Baixa,12,0,0,1800.0,0.0,660.0
8817,23,21 a 30,4800.0,Média-Baixa,18,0,1,4800.0,0.0,1620.0
8818,25,21 a 30,2200.0,Baixa,23,1,2,2200.0,0.0,890.0
8819,27,21 a 30,3900.0,Média-Baixa,28,0,0,3900.0,0.0,1450.0
8820,28,21 a 30,11500.0,Média-Alta,34,1,1,11500.0,0.0,3790.0
8821,30,21 a 30,3100.0,Média-Baixa,39,0,2,3100.0,0.0,1320.0
8822,32,31 a 45,9800.0,Média,45,1,0,6800.0,0.0,3390.0
8823,35,31 a 45,24400.0,Alta,50,2,1,22000.0,0.0,7820.0
8824,42,31 a 45,4500.0,Média-Baixa,56,0,2,4500.0,0.0,1910.0
8825,45,31 a 45,9800.0,Média,61,0,0,9800.0,0.0,3550.0
8826,48,46 a 55,15000.0,Média-Alta,67,2,1,15000.0,0.0,5170.0
8827,51,46 a 55,6100.0,Média,72,0,2,6100.0,0.0,2550.0
8828,53,46 a 55,9000.0,Média,78,1,0,9000.0,0.0,3480.0
8829,55,46 a 55,17500.0,Média-Alta,83,3,1,17500.0,0.0,6080.0
8830,57,Maior que 55,17000.0,Média-Alta,89,1,2,13000.0,0.0,5990.0
8831,62,Maior que 55,8500.0,Média,94,1,0,5300.0,0.0,3490.0
8832,65,Maior que 55,18300.0,Média-Alta,98,3,1,18300.0,0.0,6470.0
8833,19,Até 20,1800.0,Baixa,12,0,0,1800.0,0.0,660.0
8834,23,21 a 30,4800.0,Média-Baixa,18,0,1,4800.0,0.0,1620.0
8835,25,21 a 30,2200.0,Baixa,23,1,2,2200.0,0.0,890.0
8836,27,21 a 30,3900.0,Média-Baixa,28,0,0,3900.0,0.0,1450.0
8837,28,21 a 30,11500.0,Média-Alta,34,1,1,11500.0,0.0,3790.0
8838,30,21 a 30,3100.0,Média-Baixa,39,0,2,3100.0,0.0,1320.0
8839,32,31 a 45,9800.0,Média,45,1,0,6800.0,0.0,3390.0
8840,35,31 a 45,24400.0,Alta,50,2,1,22000.0,0.0,7820.0
8841,42,31 a 45,4500.0,Média-Baixa,56,0,2,4500.0,0.0,1910.0
8842,45,31 a 45,9800.0,Média,61,0,0,9800.0,0.0,3550.0
8843,48,46 a 55,15000.0,Média-Alta,67,2,1,15000.0,0.0,5170.0
8844,51,46 a 55,6100.0,Média,72,0,2,6100.0,0.0,2550.0
8845,53,46 a 55,9000.0,Média,78,1,0,9000.0,0.0,3480.0
8846,55,46 a 55,17500.0,Média-Alta,83,3,1,17500.0,0.0,6080.0
8847,57,Maior que 55,17000.0,Média-Alta,89,1,2,13000.0,0.0,5990.0
8848,62,Maior que 55,8500.0,Média,94,1,0,5300.0,0.0,3490.0
8849,65,Maior que 55,18300.0,Média-Alta,98,3,1,18300.0,0.0,6470.0
8850,19,Até 20,1800.0,Baixa,12,0,0,1800.0,0.0,660.0
8851,23,21 a 30,4800.0,Média-Baixa,18,0,1,4800.0,0.0,1620.0
8852,25,21 a 30,2200.0,Baixa,23,1,2,2200.0,0.0,890.0
8853,27,21 a 30,3900.0,Média-Baixa,28,0,0,3900.0,0.0,1450.0
8854,28,21 a 30,11500.0,Média-Alta,34,1,1,11500.0,0.0,3790.0
8855,30,21 a 30,3100.0,Média-Baixa,39,0,2,3100.0,0.0,1320.0
8856,32,31 a 45,9800.0,Média,45,1,0,6800.0,0.0,3390.0
8857,35,31 a 45,24400.0,Alta,50,2,1,22000.0,0.0,7820.0
8858,42,31 a 45,4500.0,Média-Baixa,56,0,2,4500.0,0.0,1910.0
8859,45,31 a 45,9800.0,Média,61,0,0,9800.0,0.0,3550.0
8860,48,46 a 55,15000.0,Média-Alta,67,2,1,15000.0,0.0,5170.0
8861,51,46 a 55,6100.0,Média,72,0,2,6100.0,0.0,2550.0
8862,53,46 a 55,9000.0,Média,78,1,0,9000.0,0.0,3480.0
8863,55,46 a 55,17500.0,Média-Alta,83,3,1,17500.0,0.0,6080.0
8864,57,Maior que 55,17000.0,Média-Alta,89,1,2,13000.0,0.0,5990.0
8865,62,Maior que 55,8500.0,Média,94,1,0,5300.0,0.0,3490.0
8866,65,Maior que 55,18300.0,Média-Alta,98,3,1,18300.0,0.0,6470.0
8867,19,Até 20,1800.0,Baixa,12,0,0,1800.0,0.0,660.0
8868,23,21 a 30,4800.0,Média-Baixa,18,0,1,4800.0,0.0,1620.0
8869,25,21 a 30,2200.0,Baixa,23,1,2,2200.0,0.0,890.0
8870,27,21 a 30,3900.0,Média-Baixa,28,0,0,3900.0,0.0,1450.0
8871,28,21 a 30,11500.0,Média-Alta,34,1,1,11500.0,0.0,3790.0
8872,30,21 a 30,3100.0,Média-Baixa,39,0,2,3100.0,0.0,1320.0
8873,32,31 a 45,9800.0,Média,45,1,0,6800.0,0.0,3390.0
8874,35,31 a 45,24400.0,Alta,50,2,1,22000.0,0.0,7820.0
8875,42,31 a 45,4500.0,Média-Baixa,56,0,2,4500.0,0.0,1910.0
8876,45,31 a 45,9800.0,Média,61,0,0,9800.0,0.0,3550.0
8877,48,46 a 55,15000.0,Média-Alta,67,2,1,15000.0,0.0,5170.0
8878,51,46 a 55,6100.0,Média,72,0,2,6100.0,0.0,2550.0
8879,53,46 a 55,9000.0,Média,78,1,0,9000.0,0.0,3480.0
8880,55,46 a 55,17500.0,Média-Alta,83,3,1,17500.0,0.0,6080.0
8881,57,Maior que 55,17000.0,Média-Alta,89,1,2,13000.0,0.0,5990.0
8882,62,Maior que 55,8500.0,Média,94,1,0,5300.0,0.0,3490.0
8883,65,Maior que 55,18300.0,Média-Alta,98,3,1,18300.0,0.0,6470.0
8884,19,Até 20,1800.0,Baixa,12,0,0,1800.0,0.0,660.0
8885,23,21 a 30,4800.0,Média-Baixa,18,0,1,4800.0,0.0,1620.0
8886,25,21 a 30,2200.0,Baixa,23,1,2,2200.0,0.0,890.0
8887,27,21 a 30,3900.0,Média-Baixa,28,0,0,3900.0,0.0,1450.0
8888,28,21 a 30,11500.0,Média-Alta,34,1,1,11500.0,0.0,3790.0
8889,30,21 a 30,3100.0,Média-Baixa,39,0,2,3100.0,0.0,1320.0
8890,32,31 a 45,9800.0,Média,45,1,0,6800.0,0.0,3390.0
8891,35,31 a 45,1800.0,Baixa,12,0,0,1800.0,0.0,660.0
8892,42,31 a 45,4800.0,Média-Baixa,18,0,1,4800.0,0.0,1620.0
8893,45,31 a 45,2200.0,Baixa,23,1,2,2200.0,0.0,890.0
8894,48,46 a 55,3900.0,Média-Baixa,28,0,0,3900.0,0.0,1450.0
8895,51,46 a 55,11500.0,Média-Alta,34,1,1,11500.0,0.0,3790.0
8896,53,46 a 55,3100.0,Média-Baixa,39,0,2,3100.0,0.0,1320.0
8897,55,46 a 55,9800.0,Média,45,1,0,6800.0,0.0,3390.0
8898,57,Maior que 55,24400.0,Alta,50,2,1,22000.0,0.0,7820.0
8899,62,Maior que 55,4500.0,Média-Baixa,56,0,2,4500.0,0.0,1910.0
8900,65,Maior que 55,9800.0,Média,61,0,0,9800.0,0.0,3550.0
8901,19,Até 20,15000.0,Média-Alta,67,2,1,15000.0,0.0,5170.0
8902,23,21 a 30,6100.0,Média,72,0,2,6100.0,0.0,2550.0
8903,25,21 a 30,9000.0,Média,78,1,0,9000.0,0.0,3480.0
8904,40,31 a 45,17500.0,Média-Alta,83,3,1,17500.0,0.0,6080.0
8905,28,21 a 30,17000.0,Média-Alta,89,1,2,13000.0,0.0,5990.0
8906,30,21 a 30,8500.0,Média,94,1,0,5300.0,0.0,3490.0
8907,32,31 a 45,18300.0,Média-Alta,98,3,1,18300.0,0.0,6470.0
8908,35,31 a 45,1800.0,Baixa,12,0,0,1800.0,0.0,660.0
8909,42,31 a 45,4800.0,Média-Baixa,18,0,1,4800.0,0.0,1620.0
8910,45,31 a 45,2200.0,Baixa,23,1,2,2200.0,0.0,890.0
8911,48,46 a 55,3900.0,Média-Baixa,28,0,0,3900.0,0.0,1450.0
8912,51,46 a 55,11500.0,Média-Alta,34,1,1,11500.0,0.0,3790.0
8913,53,46 a 55,3100.0,Média-Baixa,39,0,2,3100.0,0.0,1320.0
8914,55,46 a 55,9800.0,Média,45,1,0,6800.0,0.0,3390.0
8915,57,Maior que 55,1800.0,Baixa,12,0,0,1800.0,0.0,660.0
8916,62,Maior que 55,4800.0,Média-Baixa,18,0,1,4800.0,0.0,1620.0
8917,65,Maior que 55,2200.0,Baixa,23,1,2,2200.0,0.0,890.0
8918,19,Até 20,3900.0,Média-Baixa,28,0,0,3900.0,0.0,1450.0
8919,23,21 a 30,11500.0,Média-Alta,34,1,1,11500.0,0.0,3790.0
8920,25,21 a 30,3100.0,Média-Baixa,39,0,2,3100.0,0.0,1320.0
8921,27,21 a 30,9800.0,Média,45,1,0,6800.0,0.0,3390.0
8922,28,21 a 30,24400.0,Alta,50,2,1,22000.0,0.0,7820.0
8923,30,21 a 30,4500.0,Média-Baixa,56,0,2,4500.0,0.0,1910.0
8924,32,31 a 45,9800.0,Média,61,0,0,9800.0,0.0,3550.0
8925,35,31 a 45,15000.0,Média-Alta,67,2,1,15000.0,0.0,5170.0
8926,42,31 a 45,6100.0,Média,72,0,2,6100.0,0.0,2550.0
8927,45,31 a 45,9000.0,Média,78,1,0,9000.0,0.0,3480.0
8928,48,46 a 55,17500.0,Média-Alta,83,3,1,17500.0,0.0,6080.0
8929,51,46 a 55,17000.0,Média-Alta,89,1,2,13000.0,0.0,5990.0
8930,53,46 a 55,8500.0,Média,94,1,0,5300.0,0.0,3490.0
8931,55,46 a 55,18300.0,Média-Alta,98,3,1,18300.0,0.0,6470.0
8932,57,Maior que 55,1800.0,Baixa,12,0,0,1800.0,0.0,660.0
8933,62,Maior que 55,4800.0,Média-Baixa,18,0,1,4800.0,0.0,1620.0
8934,65,Maior que 55,2200.0,Baixa,23,1,2,2200.0,0.0,890.0
8935,19,Até 20,3900.0,Média-Baixa,28,0,0,3900.0,0.0,1450.0
8936,23,21 a 30,11500.0,Média-Alta,34,1,1,11500.0,0.0,3790.0
8937,25,21 a 30,3100.0,Média-Baixa,39,0,2,3100.0,0.0,1320.0
8938,27,21 a 30,9800.0,Média,45,1,0,6800.0,0.0,3390.0
8939,28,21 a 30,1800.0,Baixa,12,0,0,1800.0,0.0,660.0
8940,30,21 a 30,4800.0,Média-Baixa,18,0,1,4800.0,0.0,1620.0
8941,32,31 a 45,2200.0,Baixa,23,1,2,2200.0,0.0,890.0
8942,35,31 a 45,3900.0,Média-Baixa,28,0,0,3900.0,0.0,1450.0
8943,42,31 a 45,11500.0,Média-Alta,34,1,1,11500.0,0.0,3790.0
8944,45,31 a 45,3100.0,Média-Baixa,39,0,2,3100.0,0.0,1320.0
8945,48,46 a 55,9800.0,Média,45,1,0,6800.0,0.0,3390.0
8946,51,46 a 55,24400.0,Alta,50,2,1,22000.0,0.0,7820.0
8947,53,46 a 55,4500.0,Média-Baixa,56,0,2,4500.0,0.0,1910.0
8948,55,46 a 55,9800.0,Média,61,0,0,9800.0,0.0,3550.0
8949,57,Maior que 55,15000.0,Média-Alta,67,2,1,15000.0,0.0,5170.0
8950,62,Maior que 55,6100.0,Média,72,0,2,6100.0,0.0,2550.0
8951,65,Maior que 55,9000.0,Média,78,1,0,9000.0,0.0,3480.0
8952,19,Até 20,17500.0,Média-Alta,83,3,1,17500.0,0.0,6080.0
8953,23,21 a 30,17000.0,Média-Alta,89,1,2,13000.0,0.0,5990.0
8954,25,21 a 30,8500.0,Média,94,1,0,5300.0,0.0,3490.0
8955,27,21 a 30,18300.0,Média-Alta,98,3,1,18300.0,0.0,6470.0
8956,28,21 a 30,1800.0,Baixa,12,0,0,1800.0,0.0,660.0
8957,30,21 a 30,4800.0,Média-Baixa,18,0,1,4800.0,0.0,1620.0
8958,32,31 a 45,2200.0,Baixa,23,1,2,2200.0,0.0,890.0
8959,35,31 a 45,3900.0,Média-Baixa,28,0,0,3900.0,0.0,1450.0
8960,42,31 a 45,11500.0,Média-Alta,34,1,1,11500.0,0.0,3790.0
8961,45,31 a 45,3100.0,Média-Baixa,39,0,2,3100.0,0.0,1320.0
8962,48,46 a 55,9800.0,Média,45,1,0,6800.0,0.0,3390.0
8963,51,46 a 55,1800.0,Baixa,12,0,0,1800.0,0.0,660.0
8964,53,46 a 55,4800.0,Média-Baixa,18,0,1,4800.0,0.0,1620.0
8965,55,46 a 55,2200.0,Baixa,23,1,2,2200.0,0.0,890.0
8966,57,Maior que 55,3900.0,Média-Baixa,28,0,0,3900.0,0.0,1450.0
8967,62,Maior que 55,11500.0,Média-Alta,34,1,1,11500.0,0.0,3790.0
8968,65,Maior que 55,3100.0,Média-Baixa,39,0,2,3100.0,0.0,1320.0
8969,19,Até 20,9800.0,Média,45,1,0,6800.0,0.0,3390.0
8970,23,21 a 30,24400.0,Alta,50,2,1,22000.0,0.0,7820.0
8971,25,21 a 30,4500.0,Média-Baixa,56,0,2,4500.0,0.0,1910.0
8972,27,21 a 30,9800.0,Média,61,0,0,9800.0,0.0,3550.0
8973,28,21 a 30,15000.0,Média-Alta,67,2,1,15000.0,0.0,5170.0
8974,30,21 a 30,6100.0,Média,72,0,2,6100.0,0.0,2550.0
8975,32,31 a 45,9000.0,Média,78,1,0,9000.0,0.0,3480.0
8976,35,31 a 45,17500.0,Média-Alta,83,3,1,17500.0,0.0,6080.0
8977,42,31 a 45,17000.0,Média-Alta,89,1,2,13000.0,0.0,5990.0
8978,45,31 a 45,8500.0,Média,94,1,0,5300.0,0.0,3490.0
8979,48,46 a 55,18300.0,Média-Alta,98,3,1,18300.0,0.0,6470.0
8980,51,46 a 55,1800.0,Baixa,12,0,0,1800.0,0.0,660.0
8981,53,46 a 55,4800.0,Média-Baixa,18,0,1,4800.0,0.0,1620.0
8982,55,46 a 55,2200.0,Baixa,23,1,2,2200.0,0.0,890.0
8983,57,Maior que 55,3900.0,Média-Baixa,28,0,0,3900.0,0.0,1450.0
8984,62,Maior que 55,11500.0,Média-Alta,34,1,1,11500.0,0.0,3790.0
8985,65,Maior que 55,3100.0,Média-Baixa,39,0,2,3100.0,0.0,1320.0
8986,65,Maior que 55,9800.0,Média,45,1,0,6800.0,0.0,3390.0
8987,23,21 a 30,15000.0,Média-Alta,67,2,1,15000.0,0.0,5170.0
8988,28,21 a 30,6100.0,Média,72,0,2,6100.0,0.0,2550.0
8989,30,21 a 30,9000.0,Média,78,1,0,9000.0,0.0,3480.0
8990,32,31 a 45,17500.0,Média-Alta,83,3,1,17500.0,0.0,6080.0
8991,35,31 a 45,17000.0,Média-Alta,89,1,2,13000.0,0.0,5990.0
