CODIGO_CLIENTE,UF,IDADE,ESCOLARIDADE,ESTADO_CIVIL,QT_FILHOS,CASA_PROPRIA,QT_IMOVEIS,VL_IMOVEIS,OUTRA_RENDA,OUTRA_RENDA_VALOR,TEMPO_ULTIMO_EMPREGO_MESES,TRABALHANDO_ATUALMENTE,ULTIMO_SALARIO,QT_CARROS,VALOR_TABELA_CARROS,SCORE,DATA_UPLOAD,ARQUIVO_FONTE,RENDA_TOTAL,DATA_TRATAMENTO,FAIXA_ETARIA,TEM_FILHOS,CATEGORIA_RENDA
9159,SC,28,Superior Completo,Solteiro,1,0.0,2,450000.0,True,2400.0,25,0.0,22000.0,1,150000.0,50,2025-11-04 09:47:35.324676,DADOS_CREDITO.XLSX,24400.0,2025-11-04 09:47:48.548205,21 a 30,1,Alta
9160,PR,30,Segundo Grau Completo,Casado,0,0.0,0,0.0,False,0.0,48,0.0,4500.0,2,28000.0,56,2025-11-04 09:47:35.324676,DADOS_CREDITO.XLSX,4500.0,2025-11-04 09:47:48.548205,21 a 30,0,Média-Baixa
9161,RJ,32,Superior Cursando,Casado,0,0.0,0,0.0,False,0.0,120,0.0,9800.0,0,0.0,61,2025-11-04 09:47:35.324676,DADOS_CREDITO.XLSX,9800.0,2025-11-04 09:47:48.548205,31 a 45,0,Média
9162,SP,35,Superior Completo,Divorciado,2,0.0,2,600000.0,False,0.0,15,0.0,15000.0,1,70000.0,67,2025-11-04 09:47:35.324676,DADOS_CREDITO.XLSX,15000.0,2025-11-04 09:47:48.548205,31 a 45,1,Média-Alta
9163,MG,42,Segundo Grau Completo,Divorciado,1,0.0,0,0.0,False,0.0,80,0.0,6100.0,2,48000.0,72,2025-11-04 09:47:35.324676,DADOS_CREDITO.XLSX,6100.0,2025-11-04 09:47:48.548205,31 a 45,1,Média
9164,SC,45,Superior Cursando,Casado,2,0.0,1,280000.0,False,0.0,12,0.0,9000.0,0,0.0,78,2025-11-04 09:47:35.324676,DADOS_CREDITO.XLSX,9000.0,2025-11-04 09:47:48.548205,31 a 45,1,Média
9165,PR,48,Superior Completo,Casado,2,0.0,3,700000.0,False,0.0,75,0.0,17500.0,1,50000.0,83,2025-11-04 09:47:35.324676,DADOS_CREDITO.XLSX,17500.0,2025-11-04 09:47:48.548205,46 a 55,1,Média-Alta
9166,RJ,51,Segundo Grau Completo,Casado,3,0.0,1,340000.0,True,4000.0,90,0.0,13000.0,2,180000.0,89,2025-11-04 09:47:35.324676,DADOS_CREDITO.XLSX,17000.0,2025-11-04 09:47:48.548205,46 a 55,1,Média-Alta
9167,SP,53,Superior Cursando,Casado,3,0.0,1,450000.0,True,3200.0,93,0.0,5300.0,0,0.0,94,2025-11-04 09:47:35.324676,DADOS_CREDITO.XLSX,8500.0,2025-11-04 09:47:48.548205,46 a 55,1,Média
9168,MG,55,Superior Completo,Viuvo,1,0.0,3,900000.0,False,0.0,150,0.0,18300.0,1,80000.0,98,2025-11-04 09:47:35.324676,DADOS_CREDITO.XLSX,18300.0,2025-11-04 09:47:48.548205,46 a 55,1,Média-Alta
9169,SC,57,Superior Cursando,Solteiro,0,0.0,0,0.0,False,0.0,8,0.0,1800.0,0,0.0,12,2025-11-04 09:47:35.324676,DADOS_CREDITO.XLSX,1800.0,2025-11-04 09:47:48.548205,Maior que 55,0,Baixa
9170,PR,62,Superior Completo,Solteiro,1,0.0,0,0.0,False,0.0,9,0.0,4800.0,1,50000.0,18,2025-11-04 09:47:35.324676,DADOS_CREDITO.XLSX,4800.0,2025-11-04 09:47:48.548205,Maior que 55,1,Média-Baixa
9171,RJ,65,Segundo Grau Completo,Casado,0,0.0,1,220000.0,False,0.0,18,0.0,2200.0,2,30000.0,23,2025-11-04 09:47:35.324676,DADOS_CREDITO.XLSX,2200.0,2025-11-04 09:47:48.548205,Maior que 55,0,Baixa
9172,SP,19,Superior Cursando,Casado,1,0.0,0,0.0,False,0.0,22,0.0,3900.0,0,0.0,28,2025-11-04 09:47:35.324676,DADOS_CREDITO.XLSX,3900.0,2025-11-04 09:47:48.548205,Até 20,1,Média-Baixa
9173,RJ,23,Superior Completo,Divorciado,2,0.0,1,370000.0,False,0.0,30,0.0,11500.0,1,35000.0,34,2025-11-04 09:47:35.324676,DADOS_CREDITO.XLSX,11500.0,2025-11-04 09:47:48.548205,21 a 30,1,Média-Alta
9174,SP,25,Segundo Grau Completo,Divorciado,0,0.0,0,0.0,False,0.0,14,0.0,3100.0,2,40000.0,39,2025-11-04 09:47:35.324676,DADOS_CREDITO.XLSX,3100.0,2025-11-04 09:47:48.548205,21 a 30,0,Média-Baixa
9175,MG,27,Superior Cursando,Solteiro,0,0.0,0,0.0,False,0.0,8,0.0,1800.0,0,0.0,12,2025-11-04 09:47:35.324676,DADOS_CREDITO.XLSX,1800.0,2025-11-04 09:47:48.548205,21 a 30,0,Baixa
9176,SC,28,Superior Completo,Solteiro,1,0.0,0,0.0,False,0.0,9,0.0,4800.0,1,50000.0,18,2025-11-04 09:47:35.324676,DADOS_CREDITO.XLSX,4800.0,2025-11-04 09:47:48.548205,21 a 30,1,Média-Baixa
9177,PR,30,Segundo Grau Completo,Casado,0,0.0,1,220000.0,False,0.0,18,0.0,2200.0,2,30000.0,23,2025-11-04 09:47:35.324676,DADOS_CREDITO.XLSX,2200.0,2025-11-04 09:47:48.548205,21 a 30,0,Baixa
9178,RJ,32,Superior Cursando,Casado,1,0.0,0,0.0,False,0.0,22,0.0,3900.0,0,0.0,28,2025-11-04 09:47:35.324676,DADOS_CREDITO.XLSX,3900.0,2025-11-04 09:47:48.548205,31 a 45,1,Média-Baixa
9179,SP,35,Superior Completo,Divorciado,2,0.0,1,370000.0,False,0.0,30,0.0,11500.0,1,35000.0,34,2025-11-04 09:47:35.324676,DADOS_CREDITO.XLSX,11500.0,2025-11-04 09:47:48.548205,31 a 45,1,Média-Alta
9180,MG,42,Segundo Grau Completo,Divorciado,0,0.0,0,0.0,False,0.0,14,0.0,3100.0,2,40000.0,39,2025-11-04 09:47:35.324676,DADOS_CREDITO.XLSX,3100.0,2025-11-04 09:47:48.548205,31 a 45,0,Média-Baixa
9181,SC,45,Superior Cursando,Solteiro,1,0.0,1,185000.0,True,3000.0,19,0.0,6800.0,0,0.0,45,2025-11-04 09:47:35.324676,DADOS_CREDITO.XLSX,9800.0,2025-11-04 09:47:48.548205,31 a 45,1,Média
9182,PR,48,Superior Completo,Solteiro,1,0.0,2,450000.0,True,2400.0,25,0.0,22000.0,1,150000.0,50,2025-11-04 09:47:35.324676,DADOS_CREDITO.XLSX,24400.0,2025-11-04 09:47:48.548205,46 a 55,1,Alta
9183,RJ,51,Segundo Grau Completo,Casado,0,0.0,0,0.0,False,0.0,48,0.0,4500.0,2,28000.0,56,2025-11-04 09:47:35.324676,DADOS_CREDITO.XLSX,4500.0,2025-11-04 09:47:48.548205,46 a 55,0,Média-Baixa
9184,SP,53,Superior Cursando,Casado,0,0.0,0,0.0,False,0.0,120,0.0,9800.0,0,0.0,61,2025-11-04 09:47:35.324676,DADOS_CREDITO.XLSX,9800.0,2025-11-04 09:47:48.548205,46 a 55,0,Média
9185,MG,55,Superior Completo,Divorciado,2,0.0,2,600000.0,False,0.0,15,0.0,15000.0,1,70000.0,67,2025-11-04 09:47:35.324676,DADOS_CREDITO.XLSX,15000.0,2025-11-04 09:47:48.548205,46 a 55,1,Média-Alta
9186,SC,57,Segundo Grau Completo,Divorciado,1,0.0,0,0.0,False,0.0,80,0.0,6100.0,2,48000.0,72,2025-11-04 09:47:35.324676,DADOS_CREDITO.XLSX,6100.0,2025-11-04 09:47:48.548205,Maior que 55,1,Média
9187,PR,62,Superior Cursando,Casado,2,0.0,1,280000.0,False,0.0,12,0.0,9000.0,0,0.0,78,2025-11-04 09:47:35.324676,DADOS_CREDITO.XLSX,9000.0,2025-11-04 09:47:48.548205,Maior que 55,1,Média
9188,RJ,65,Superior Completo,Casado,2,0.0,3,700000.0,False,0.0,75,0.0,17500.0,1,50000.0,83,2025-11-04 09:47:35.324676,DADOS_CREDITO.XLSX,17500.0,2025-11-04 09:47:48.548205,Maior que 55,1,Média-Alta
9189,SP,19,Segundo Grau Completo,Casado,3,0.0,1,340000.0,True,4000.0,90,0.0,13000.0,2,180000.0,89,2025-11-04 09:47:35.324676,DADOS_CREDITO.XLSX,17000.0,2025-11-04 09:47:48.548205,Até 20,1,Média-Alta
9190,RJ,23,Superior Cursando,Casado,3,0.0,1,450000.0,True,3200.0,93,0.0,5300.0,0,0.0,94,2025-11-04 09:47:35.324676,DADOS_CREDITO.XLSX,8500.0,2025-11-04 09:47:48.548205,21 a 30,1,Média
9191,SP,25,Superior Completo,Viuvo,1,0.0,3,900000.0,False,0.0,150,0.0,18300.0,1,80000.0,98,2025-11-04 09:47:35.324676,DADOS_CREDITO.XLSX,18300.0,2025-11-04 09:47:48.548205,21 a 30,1,Média-Alta
9192,MG,27,Superior Cursando,Solteiro,0,0.0,0,0.0,False,0.0,8,0.0,1800.0,0,0.0,12,2025-11-04 09:47:35.324676,DADOS_CREDITO.XLSX,1800.0,2025-11-04 09:47:48.548205,21 a 30,0,Baixa
9193,SC,28,Superior Completo,Solteiro,1,0.0,0,0.0,False,0.0,9,0.0,4800.0,1,50000.0,18,2025-11-04 09:47:35.324676,DADOS_CREDITO.XLSX,4800.0,2025-11-04 09:47:48.548205,21 a 30,1,Média-Baixa
9194,PR,30,Segundo Grau Completo,Casado,0,0.0,1,220000.0,False,0.0,18,0.0,2200.0,2,30000.0,23,2025-11-04 09:47:35.324676,DADOS_CREDITO.XLSX,2200.0,2025-11-04 09:47:48.548205,21 a 30,0,Baixa
9195,RJ,32,Superior Cursando,Casado,1,0.0,0,0.0,False,0.0,22,0.0,3900.0,0,0.0,28,2025-11-04 09:47:35.324676,DADOS_CREDITO.XLSX,3900.0,2025-11-04 09:47:48.548205,31 a 45,1,Média-Baixa
9196,SP,35,Superior Completo,Divorciado,2,0.0,1,370000.0,False,0.0,30,0.0,11500.0,1,35000.0,34,2025-11-04 09:47:35.324676,DADOS_CREDITO.XLSX,11500.0,2025-11-04 09:47:48.548205,31 a 45,1,Média-Alta
9197,MG,42,Segundo Grau Completo,Divorciado,0,0.0,0,0.0,False,0.0,14,0.0,3100.0,2,40000.0,39,2025-11-04 09:47:35.324676,DADOS_CREDITO.XLSX,3100.0,2025-11-04 09:47:48.548205,31 a 45,0,Média-Baixa
9198,SC,45,Superior Cursando,Solteiro,0,0.0,0,0.0,False,0.0,8,0.0,1800.0,0,0.0,12,2025-11-04 09:47:35.324676,DADOS_CREDITO.XLSX,1800.0,2025-11-04 09:47:48.548205,31 a 45,0,Baixa
9199,PR,48,Superior Completo,Solteiro,1,0.0,0,0.0,False,0.0,9,0.0,4800.0,1,50000.0,18,2025-11-04 09:47:35.324676,DADOS_CREDITO.XLSX,4800.0,2025-11-04 09:47:48.548205,46 a 55,1,Média-Baixa
9200,RJ,51,Segundo Grau Completo,Casado,0,0.0,1,220000.0,False,0.0,18,0.0,2200.0,2,30000.0,23,2025-11-04 09:47:35.324676,DADOS_CREDITO.XLSX,2200.0,2025-11-04 09:47:48.548205,46 a 55,0,Baixa
9201,SP,53,Superior Cursando,Casado,1,0.0,0,0.0,False,0.0,22,0.0,3900.0,0,0.0,28,2025-11-04 09:47:35.324676,DADOS_CREDITO.XLSX,3900.0,2025-11-04 09:47:48.548205,46 a 55,1,Média-Baixa
9202,MG,55,Superior Completo,Divorciado,2,0.0,1,370000.0,False,0.0,30,0.0,11500.0,1,35000.0,34,2025-11-04 09:47:35.324676,DADOS_CREDITO.XLSX,11500.0,2025-11-04 09:47:48.548205,46 a 55,1,Média-Alta
9203,SC,57,Segundo Grau Completo,Divorciado,0,0.0,0,0.0,False,0.0,14,0.0,3100.0,2,40000.0,39,2025-11-04 09:47:35.324676,DADOS_CREDITO.XLSX,3100.0,2025-11-04 09:47:48.548205,Maior que 55,0,Média-Baixa
9204,PR,62,Superior Cursando,Solteiro,1,0.0,1,185000.0,True,3000.0,19,0.0,6800.0,0,0.0,45,2025-11-04 09:47:35.324676,DADOS_CREDITO.XLSX,9800.0,2025-11-04 09:47:48.548205,Maior que 55,1,Média
9205,RJ,65,Superior Completo,Solteiro,1,0.0,2,450000.0,True,2400.0,25,0.0,22000.0,1,150000.0,50,2025-11-04 09:47:35.324676,DADOS_CREDITO.XLSX,24400.0,2025-11-04 09:47:48.548205,Maior que 55,1,Alta
9206,SP,19,Segundo Grau Completo,Casado,0,0.0,0,0.0,False,0.0,48,0.0,4500.0,2,28000.0,56,2025-11-04 09:47:35.324676,DADOS_CREDITO.XLSX,4500.0,2025-11-04 09:47:48.548205,Até 20,0,Média-Baixa
9207,RJ,23,Superior Cursando,Casado,0,0.0,0,0.0,False,0.0,120,0.0,9800.0,0,0.0,61,2025-11-04 09:47:35.324676,DADOS_CREDITO.XLSX,9800.0,2025-11-04 09:47:48.548205,21 a 30,0,Média
9208,SP,25,Superior Completo,Divorciado,2,0.0,2,600000.0,False,0.0,15,0.0,15000.0,1,70000.0,67,2025-11-04 09:47:35.324676,DADOS_CREDITO.XLSX,15000.0,2025-11-04 09:47:48.548205,21 a 30,1,Média-Alta
9209,MG,27,Segundo Grau Completo,Divorciado,1,0.0,0,0.0,False,0.0,80,0.0,6100.0,2,48000.0,72,2025-11-04 09:47:35.324676,DADOS_CREDITO.XLSX,6100.0,2025-11-04 09:47:48.548205,21 a 30,1,Média
9210,SC,28,Superior Cursando,Casado,2,0.0,1,280000.0,False,0.0,12,0.0,9000.0,0,0.0,78,2025-11-04 09:47:35.324676,DADOS_CREDITO.XLSX,9000.0,2025-11-04 09:47:48.548205,21 a 30,1,Média
9211,PR,30,Superior Completo,Casado,2,0.0,3,700000.0,False,0.0,75,0.0,17500.0,1,50000.0,83,2025-11-04 09:47:35.324676,DADOS_CREDITO.XLSX,17500.0,2025-11-04 09:47:48.548205,21 a 30,1,Média-Alta
9212,RJ,32,Segundo Grau Completo,Casado,3,0.0,1,340000.0,True,4000.0,90,0.0,13000.0,2,180000.0,89,2025-11-04 09:47:35.324676,DADOS_CREDITO.XLSX,17000.0,2025-11-04 09:47:48.548205,31 a 45,1,Média-Alta
9213,SP,35,Superior Cursando,Casado,3,0.0,1,450000.0,True,3200.0,93,0.0,5300.0,0,0.0,94,2025-11-04 09:47:35.324676,DADOS_CREDITO.XLSX,8500.0,2025-11-04 09:47:48.548205,31 a 45,1,Média
9214,MG,42,Superior Completo,Viuvo,1,0.0,3,900000.0,False,0.0,150,0.0,18300.0,1,80000.0,98,2025-11-04 09:47:35.324676,DADOS_CREDITO.XLSX,18300.0,2025-11-04 09:47:48.548205,31 a 45,1,Média-Alta
9215,SC,45,Superior Cursando,Solteiro,0,0.0,0,0.0,False,0.0,8,0.0,1800.0,0,0.0,12,2025-11-04 09:47:35.324676,DADOS_CREDITO.XLSX,1800.0,2025-11-04 09:47:48.548205,31 a 45,0,Baixa
9216,PR,48,Superior Completo,Solteiro,1,0.0,0,0.0,False,0.0,9,0.0,4800.0,1,50000.0,18,2025-11-04 09:47:35.324676,DADOS_CREDITO.XLSX,4800.0,2025-11-04 09:47:48.548205,46 a 55,1,Média-Baixa
9217,RJ,51,Segundo Grau Completo,Casado,0,0.0,1,220000.0,False,0.0,18,0.0,2200.0,2,30000.0,23,2025-11-04 09:47:35.324676,DADOS_CREDITO.XLSX,2200.0,2025-11-04 09:47:48.548205,46 a 55,0,Baixa
9218,SP,23,Superior Cursando,Casado,1,0.0,0,0.0,False,0.0,22,0.0,3900.0,0,0.0,28,2025-11-04 09:47:35.324676,DADOS_CREDITO.XLSX,3900.0,2025-11-04 09:47:48.548205,21 a 30,1,Média-Baixa
9219,MG,28,Superior Completo,Divorciado,2,0.0,1,370000.0,False,0.0,30,0.0,11500.0,1,35000.0,34,2025-11-04 09:47:35.324676,DADOS_CREDITO.XLSX,11500.0,2025-11-04 09:47:48.548205,21 a 30,1,Média-Alta
9220,SC,30,Segundo Grau Completo,Divorciado,0,0.0,0,0.0,False,0.0,14,0.0,3100.0,2,40000.0,39,2025-11-04 09:47:35.324676,DADOS_CREDITO.XLSX,3100.0,2025-11-04 09:47:48.548205,21 a 30,0,Média-Baixa
9221,PR,32,Superior Cursando,Solteiro,0,0.0,0,0.0,False,0.0,8,0.0,1800.0,0,0.0,12,2025-11-04 09:47:35.324676,DADOS_CREDITO.XLSX,1800.0,2025-11-04 09:47:48.548205,31 a 45,0,Baixa
9222,RJ,35,Superior Completo,Solteiro,1,0.0,0,0.0,False,0.0,9,0.0,4800.0,1,50000.0,18,2025-11-04 09:47:35.324676,DADOS_CREDITO.XLSX,4800.0,2025-11-04 09:47:48.548205,31 a 45,1,Média-Baixa
9223,SP,42,Segundo Grau Completo,Casado,0,0.0,1,220000.0,False,0.0,18,0.0,2200.0,2,30000.0,23,2025-11-04 09:47:35.324676,DADOS_CREDITO.XLSX,2200.0,2025-11-04 09:47:48.548205,31 a 45,0,Baixa
9224,RJ,45,Superior Cursando,Casado,1,0.0,0,0.0,False,0.0,22,0.0,3900.0,0,0.0,28,2025-11-04 09:47:35.324676,DADOS_CREDITO.XLSX,3900.0,2025-11-04 09:47:48.548205,31 a 45,1,Média-Baixa
9225,SP,48,Superior Completo,Divorciado,2,0.0,1,370000.0,False,0.0,30,0.0,11500.0,1,35000.0,34,2025-11-04 09:47:35.324676,DADOS_CREDITO.XLSX,11500.0,2025-11-04 09:47:48.548205,46 a 55,1,Média-Alta
9226,MG,51,Segundo Grau Completo,Divorciado,0,0.0,0,0.0,False,0.0,14,0.0,3100.0,2,40000.0,39,2025-11-04 09:47:35.324676,DADOS_CREDITO.XLSX,3100.0,2025-11-04 09:47:48.548205,46 a 55,0,Média-Baixa
9227,SC,53,Superior Cursando,Solteiro,1,0.0,1,185000.0,True,3000.0,19,0.0,6800.0,0,0.0,45,2025-11-04 09:47:35.324676,DADOS_CREDITO.XLSX,9800.0,2025-11-04 09:47:48.548205,46 a 55,1,Média
9228,PR,55,Superior Completo,Solteiro,1,0.0,2,450000.0,True,2400.0,25,0.0,22000.0,1,150000.0,50,2025-11-04 09:47:35.324676,DADOS_CREDITO.XLSX,24400.0,2025-11-04 09:47:48.548205,46 a 55,1,Alta
9229,RJ,57,Segundo Grau Completo,Casado,0,0.0,0,0.0,False,0.0,48,0.0,4500.0,2,28000.0,56,2025-11-04 09:47:35.324676,DADOS_CREDITO.XLSX,4500.0,2025-11-04 09:47:48.548205,Maior que 55,0,Média-Baixa
9230,SP,62,Superior Cursando,Casado,0,0.0,0,0.0,False,0.0,120,0.0,9800.0,0,0.0,61,2025-11-04 09:47:35.324676,DADOS_CREDITO.XLSX,9800.0,2025-11-04 09:47:48.548205,Maior que 55,0,Média
9231,MG,65,Superior Completo,Divorciado,2,0.0,2,600000.0,False,0.0,15,0.0,15000.0,1,70000.0,67,2025-11-04 09:47:35.324676,DADOS_CREDITO.XLSX,15000.0,2025-11-04 09:47:48.548205,Maior que 55,1,Média-Alta
9232,SC,19,Segundo Grau Completo,Divorciado,1,0.0,0,0.0,False,0.0,80,0.0,6100.0,2,48000.0,72,2025-11-04 09:47:35.324676,DADOS_CREDITO.XLSX,6100.0,2025-11-04 09:47:48.548205,Até 20,1,Média
9233,PR,23,Superior Cursando,Casado,2,0.0,1,280000.0,False,0.0,12,0.0,9000.0,0,0.0,78,2025-11-04 09:47:35.324676,DADOS_CREDITO.XLSX,9000.0,2025-11-04 09:47:48.548205,21 a 30,1,Média
9234,RJ,25,Superior Completo,Casado,2,0.0,3,700000.0,False,0.0,75,0.0,17500.0,1,50000.0,83,2025-11-04 09:47:35.324676,DADOS_CREDITO.XLSX,17500.0,2025-11-04 09:47:48.548205,21 a 30,1,Média-Alta
9235,SP,27,Segundo Grau Completo,Casado,3,0.0,1,340000.0,True,4000.0,90,0.0,13000.0,2,180000.0,89,2025-11-04 09:47:35.324676,DADOS_CREDITO.XLSX,17000.0,2025-11-04 09:47:48.548205,21 a 30,1,Média-Alta
9236,MG,28,Superior Cursando,Casado,3,0.0,1,450000.0,True,3200.0,93,0.0,5300.0,0,0.0,94,2025-11-04 09:47:35.324676,DADOS_CREDITO.XLSX,8500.0,2025-11-04 09:47:48.548205,21 a 30,1,Média
9237,SC,30,Superior Completo,Viuvo,1,0.0,3,900000.0,False,0.0,150,0.0,18300.0,1,80000.0,98,2025-11-04 09:47:35.324676,DADOS_CREDITO.XLSX,18300.0,2025-11-04 09:47:48.548205,21 a 30,1,Média-Alta
9238,PR,32,Superior Cursando,Solteiro,0,0.0,0,0.0,False,0.0,8,0.0,1800.0,0,0.0,12,2025-11-04 09:47:35.324676,DADOS_CREDITO.XLSX,1800.0,2025-11-04 09:47:48.548205,31 a 45,0,Baixa
9239,RJ,35,Superior Completo,Solteiro,1,0.0,0,0.0,False,0.0,9,0.0,4800.0,1,50000.0,18,2025-11-04 09:47:35.324676,DADOS_CREDITO.XLSX,4800.0,2025-11-04 09:47:48.548205,31 a 45,1,Média-Baixa
9240,SP,42,Segundo Grau Completo,Casado,0,0.0,1,220000.0,False,0.0,18,0.0,2200.0,2,30000.0,23,2025-11-04 09:47:35.324676,DADOS_CREDITO.XLSX,2200.0,2025-11-04 09:47:48.548205,31 a 45,0,Baixa
9241,RJ,45,Superior Cursando,Casado,1,0.0,0,0.0,False,0.0,22,0.0,3900.0,0,0.0,28,2025-11-04 09:47:35.324676,DADOS_CREDITO.XLSX,3900.0,2025-11-04 09:47:48.548205,31 a 45,1,Média-Baixa
9242,RJ,48,Superior Completo,Divorciado,2,0.0,1,370000.0,False,0.0,30,0.0,11500.0,1,35000.0,34,2025-11-04 09:47:35.324676,DADOS_CREDITO.XLSX,11500.0,2025-11-04 09:47:48.548205,46 a 55,1,Média-Alta
9243,PR,51,Segundo Grau Completo,Divorciado,0,0.0,0,0.0,False,0.0,14,0.0,3100.0,2,40000.0,39,2025-11-04 09:47:35.324676,DADOS_CREDITO.XLSX,3100.0,2025-11-04 09:47:48.548205,46 a 55,0,Média-Baixa
9244,RJ,53,Superior Cursando,Solteiro,0,0.0,0,0.0,False,0.0,8,0.0,1800.0,0,0.0,12,2025-11-04 09:47:35.324676,DADOS_CREDITO.XLSX,1800.0,2025-11-04 09:47:48.548205,46 a 55,0,Baixa
9245,SP,55,Superior Completo,Solteiro,1,0.0,0,0.0,False,0.0,9,0.0,4800.0,1,50000.0,18,2025-11-04 09:47:35.324676,DADOS_CREDITO.XLSX,4800.0,2025-11-04 09:47:48.548205,46 a 55,1,Média-Baixa
9246,RJ,57,Segundo Grau Completo,Casado,0,0.0,1,220000.0,False,0.0,18,0.0,2200.0,2,30000.0,23,2025-11-04 09:47:35.324676,DADOS_CREDITO.XLSX,2200.0,2025-11-04 09:47:48.548205,Maior que 55,0,Baixa
9247,RJ,62,Superior Cursando,Casado,1,0.0,0,0.0,False,0.0,22,0.0,3900.0,0,0.0,28,2025-11-04 09:47:35.324676,DADOS_CREDITO.XLSX,3900.0,2025-11-04 09:47:48.548205,Maior que 55,1,Média-Baixa
9248,PR,65,Superior Completo,Divorciado,2,0.0,1,370000.0,False,0.0,30,0.0,11500.0,1,35000.0,34,2025-11-04 09:47:35.324676,DADOS_CREDITO.XLSX,11500.0,2025-11-04 09:47:48.548205,Maior que 55,1,Média-Alta
9249,RJ,19,Segundo Grau Completo,Divorciado,0,0.0,0,0.0,False,0.0,14,0.0,3100.0,2,40000.0,39,2025-11-04 09:47:35.324676,DADOS_CREDITO.XLSX,3100.0,2025-11-04 09:47:48.548205,Até 20,0,Média-Baixa
9250,SP,23,Superior Cursando,Solteiro,1,0.0,1,185000.0,True,3000.0,19,0.0,6800.0,0,0.0,45,2025-11-04 09:47:35.324676,DADOS_CREDITO.XLSX,9800.0,2025-11-04 09:47:48.548205,21 a 30,1,Média
9251,RJ,25,Superior Completo,Solteiro,1,0.0,2,450000.0,True,2400.0,25,0.0,22000.0,1,150000.0,50,2025-11-04 09:47:35.324676,DADOS_CREDITO.XLSX,24400.0,2025-11-04 09:47:48.548205,21 a 30,1,Alta
9252,RJ,27,Segundo Grau Completo,Casado,0,0.0,0,0.0,False,0.0,48,0.0,4500.0,2,28000.0,56,2025-11-04 09:47:35.324676,DADOS_CREDITO.XLSX,4500.0,2025-11-04 09:47:48.548205,21 a 30,0,Média-Baixa
9253,PR,28,Superior Cursando,Casado,0,0.0,0,0.0,False,0.0,120,0.0,9800.0,0,0.0,61,2025-11-04 09:47:35.324676,DADOS_CREDITO.XLSX,9800.0,2025-11-04 09:47:48.548205,21 a 30,0,Média
9254,RJ,30,Superior Completo,Divorciado,2,0.0,2,600000.0,False,0.0,15,0.0,15000.0,1,70000.0,67,2025-11-04 09:47:35.324676,DADOS_CREDITO.XLSX,15000.0,2025-11-04 09:47:48.548205,21 a 30,1,Média-Alta
9255,SP,32,Segundo Grau Completo,Divorciado,1,0.0,0,0.0,False,0.0,80,0.0,6100.0,2,48000.0,72,2025-11-04 09:47:35.324676,DADOS_CREDITO.XLSX,6100.0,2025-11-04 09:47:48.548205,31 a 45,1,Média
9256,RJ,35,Superior Cursando,Casado,2,0.0,1,280000.0,False,0.0,12,0.0,9000.0,0,0.0,78,2025-11-04 09:47:35.324676,DADOS_CREDITO.XLSX,9000.0,2025-11-04 09:47:48.548205,31 a 45,1,Média
9257,RJ,42,Superior Completo,Casado,2,0.0,3,700000.0,False,0.0,75,0.0,17500.0,1,50000.0,83,2025-11-04 09:47:35.324676,DADOS_CREDITO.XLSX,17500.0,2025-11-04 09:47:48.548205,31 a 45,1,Média-Alta
9258,PR,45,Segundo Grau Completo,Casado,3,0.0,1,340000.0,True,4000.0,90,0.0,13000.0,2,180000.0,89,2025-11-04 09:47:35.324676,DADOS_CREDITO.XLSX,17000.0,2025-11-04 09:47:48.548205,31 a 45,1,Média-Alta
9259,RJ,48,Superior Cursando,Casado,3,0.0,1,450000.0,True,3200.0,93,0.0,5300.0,0,0.0,94,2025-11-04 09:47:35.324676,DADOS_CREDITO.XLSX,8500.0,2025-11-04 09:47:48.548205,46 a 55,1,Média
9260,SP,51,Superior Completo,Viuvo,1,0.0,3,900000.0,False,0.0,150,0.0,18300.0,1,80000.0,98,2025-11-04 09:47:35.324676,DADOS_CREDITO.XLSX,18300.0,2025-11-04 09:47:48.548205,46 a 55,1,Média-Alta
9261,RJ,53,Superior Cursando,Solteiro,0,0.0,0,0.0,False,0.0,8,0.0,1800.0,0,0.0,12,2025-11-04 09:47:35.324676,DADOS_CREDITO.XLSX,1800.0,2025-11-04 09:47:48.548205,46 a 55,0,Baixa
9262,RJ,55,Superior Completo,Solteiro,1,0.0,0,0.0,False,0.0,9,0.0,4800.0,1,50000.0,18,2025-11-04 09:47:35.324676,DADOS_CREDITO.XLSX,4800.0,2025-11-04 09:47:48.548205,46 a 55,1,Média-Baixa
9263,PR,57,Segundo Grau Completo,Casado,0,0.0,1,220000.0,False,0.0,18,0.0,2200.0,2,30000.0,23,2025-11-04 09:47:35.324676,DADOS_CREDITO.XLSX,2200.0,2025-11-04 09:47:48.548205,Maior que 55,0,Baixa
9264,RJ,62,Superior Cursando,Casado,1,0.0,0,0.0,False,0.0,22,0.0,3900.0,0,0.0,28,2025-11-04 09:47:35.324676,DADOS_CREDITO.XLSX,3900.0,2025-11-04 09:47:48.548205,Maior que 55,1,Média-Baixa
9265,SP,65,Superior Completo,Divorciado,2,0.0,1,370000.0,False,0.0,30,0.0,11500.0,1,35000.0,34,2025-11-04 09:47:35.324676,DADOS_CREDITO.XLSX,11500.0,2025-11-04 09:47:48.548205,Maior que 55,1,Média-Alta
